  1.9399999999999999e+000	  9.9199999999999999e-001	  1.0360000000000000e+000	  9.7999999999999998e-001	  8.5129999999999995e-001	  1.0000000000000000e+000	  9.7001999999999999e-001	  2.6600000000000001e+001	  0.0000000000000000e+000	
  1.9700000000000000e+000	  9.9099999999999999e-001	  1.0380000000000000e+000	  9.7999999999999998e-001	  8.4160000000000001e-001	  1.0000000000000000e+000	  9.6836000000000000e-001	  2.6800000000000001e+001	  0.0000000000000000e+000	
  2.0000000000000000e+000	  9.8999999999999999e-001	  1.0400000000000000e+000	  9.7999999999999998e-001	  8.3189999999999997e-001	  1.0000000000000000e+000	  9.6670000000000000e-001	  2.7000000000000000e+001	  0.0000000000000000e+000	
  2.0200000000000000e+000	  1.0200000000000000e+000	  1.0420000000000000e+000	  9.8599999999999999e-001	  8.2499000000000000e-001	  1.0000000000000000e+000	  9.6503000000000005e-001	  2.7199999999999999e+001	  1.0000000000000002e-002	
  2.0400000000000000e+000	  1.0500000000000000e+000	  1.0440000000000000e+000	  9.9199999999999999e-001	  8.1808000000000003e-001	  1.0000000000000000e+000	  9.6335999999999999e-001	  2.7399999999999999e+001	  2.0000000000000004e-002	
  2.0600000000000001e+000	  1.0800000000000001e+000	  1.0460000000000000e+000	  9.9800000000000000e-001	  8.1116999999999995e-001	  1.0000000000000000e+000	  9.6168999999999993e-001	  2.7600000000000001e+001	  2.9999999999999999e-002	
  2.0800000000000001e+000	  1.1100000000000001e+000	  1.0480000000000000e+000	  1.0040000000000000e+000	  8.0425999999999997e-001	  1.0000000000000000e+000	  9.6001999999999998e-001	  2.7800000000000001e+001	  4.0000000000000008e-002	
  2.1000000000000001e+000	  1.1400000000000001e+000	  1.0500000000000000e+000	  1.0100000000000000e+000	  7.9735000000000000e-001	  1.0000000000000000e+000	  9.5835000000000004e-001	  2.8000000000000000e+001	  5.0000000000000003e-002	
  2.1200000000000001e+000	  1.1699999999999999e+000	  1.0520000000000000e+000	  1.0160000000000000e+000	  7.9044000000000003e-001	  1.0000000000000000e+000	  9.5667999999999997e-001	  2.8199999999999999e+001	  5.9999999999999998e-002	
  2.1400000000000001e+000	  1.2000000000000000e+000	  1.0540000000000000e+000	  1.0220000000000000e+000	  7.8353000000000006e-001	  1.0000000000000000e+000	  9.5500999999999991e-001	  2.8399999999999999e+001	  6.9999999999999993e-002	
  2.1600000000000001e+000	  1.2300000000000000e+000	  1.0560000000000000e+000	  1.0280000000000000e+000	  7.7661999999999998e-001	  1.0000000000000000e+000	  9.5333999999999997e-001	  2.8600000000000001e+001	  8.0000000000000016e-002	
  2.1800000000000002e+000	  1.2600000000000000e+000	  1.0580000000000001e+000	  1.0340000000000000e+000	  7.6971000000000001e-001	  1.0000000000000000e+000	  9.5167000000000002e-001	  2.8800000000000001e+001	  9.0000000000000011e-002	
  2.2000000000000002e+000	  1.2900000000000000e+000	  1.0600000000000001e+000	  1.0400000000000000e+000	  7.6280000000000003e-001	  1.0000000000000000e+000	  9.4999999999999996e-001	  2.9000000000000000e+001	  1.0000000000000001e-001	
  2.2000000000000002e+000	  1.2611000000000001e+000	  1.0522800000000001e+000	  1.0580000000000001e+000	  7.6102000000000003e-001	  1.0000000000000000e+000	  9.4833000000000001e-001	  2.9000000000000000e+001	  1.0000000000000001e-001	
  2.2000000000000002e+000	  1.2322000000000000e+000	  1.0445600000000002e+000	  1.0760000000000001e+000	  7.5924000000000003e-001	  1.0000000000000000e+000	  9.4665999999999995e-001	  2.9000000000000000e+001	  1.0000000000000001e-001	
  2.2000000000000002e+000	  1.2033000000000000e+000	  1.0368400000000000e+000	  1.0940000000000001e+000	  7.5746000000000002e-001	  1.0000000000000000e+000	  9.4499000000000000e-001	  2.9000000000000000e+001	  1.0000000000000001e-001	
  2.2000000000000002e+000	  1.1743999999999999e+000	  1.0291200000000000e+000	  1.1120000000000001e+000	  7.5568000000000002e-001	  1.0000000000000000e+000	  9.4331999999999994e-001	  2.9000000000000000e+001	  1.0000000000000001e-001	
  2.2000000000000002e+000	  1.1455000000000000e+000	  1.0214000000000001e+000	  1.1299999999999999e+000	  7.5390000000000001e-001	  1.0000000000000000e+000	  9.4164999999999999e-001	  2.9000000000000000e+001	  1.0000000000000001e-001	
  2.2000000000000002e+000	  1.1166000000000000e+000	  1.0136800000000001e+000	  1.1479999999999999e+000	  7.5212000000000001e-001	  1.0000000000000000e+000	  9.3998000000000004e-001	  2.9000000000000000e+001	  1.0000000000000001e-001	
  2.2000000000000002e+000	  1.0876999999999999e+000	  1.0059600000000002e+000	  1.1659999999999999e+000	  7.5034000000000001e-001	  1.0000000000000000e+000	  9.3830999999999998e-001	  2.9000000000000000e+001	  1.0000000000000001e-001	
  2.2000000000000002e+000	  1.0588000000000000e+000	  9.9824000000000013e-001	  1.1839999999999999e+000	  7.4856000000000000e-001	  1.0000000000000000e+000	  9.3664000000000003e-001	  2.9000000000000000e+001	  1.0000000000000001e-001	
  2.2000000000000002e+000	  1.0298999999999998e+000	  9.9052000000000007e-001	  1.2020000000000000e+000	  7.4678000000000000e-001	  1.0000000000000000e+000	  9.3496999999999997e-001	  2.9000000000000000e+001	  1.0000000000000001e-001	
  2.2000000000000002e+000	  1.0009999999999999e+000	  9.8280000000000012e-001	  1.2200000000000000e+000	  7.4500000000000000e-001	  1.0000000000000000e+000	  9.3330000000000002e-001	  2.9000000000000000e+001	  1.0000000000000001e-001	
  2.1600000000000001e+000	  1.0021000000000000e+000	  9.8572000000000015e-001	  1.2440000000000000e+000	  7.5002000000000002e-001	  1.0000000000000000e+000	  9.3164000000000002e-001	  2.9100000000000001e+001	  1.0000000000000001e-001	
  2.1200000000000001e+000	  1.0031999999999999e+000	  9.8864000000000019e-001	  1.2680000000000000e+000	  7.5504000000000004e-001	  1.0000000000000000e+000	  9.2998000000000003e-001	  2.9199999999999999e+001	  1.0000000000000001e-001	
  2.0800000000000001e+000	  1.0043000000000000e+000	  9.9156000000000011e-001	  1.2920000000000000e+000	  7.6005999999999996e-001	  1.0000000000000000e+000	  9.2832000000000003e-001	  2.9300000000000001e+001	  1.0000000000000001e-001	
  2.0400000000000000e+000	  1.0053999999999998e+000	  9.9448000000000014e-001	  1.3160000000000001e+000	  7.6507999999999998e-001	  1.0000000000000000e+000	  9.2666000000000004e-001	  2.9399999999999999e+001	  1.0000000000000001e-001	
  2.0000000000000000e+000	  1.0065000000000000e+000	  9.9740000000000018e-001	  1.3399999999999999e+000	  7.7010000000000001e-001	  1.0000000000000000e+000	  9.2500000000000004e-001	  2.9500000000000000e+001	  1.0000000000000001e-001	
  1.9600000000000002e+000	  1.0076000000000001e+000	  1.0003200000000001e+000	  1.3639999999999999e+000	  7.7512000000000003e-001	  1.0000000000000000e+000	  9.2333999999999994e-001	  2.9600000000000001e+001	  1.0000000000000001e-001	
  1.9200000000000002e+000	  1.0086999999999999e+000	  1.0032400000000001e+000	  1.3879999999999999e+000	  7.8014000000000006e-001	  1.0000000000000000e+000	  9.2167999999999994e-001	  2.9699999999999999e+001	  1.0000000000000001e-001	
  1.8800000000000001e+000	  1.0098000000000000e+000	  1.0061600000000002e+000	  1.4119999999999999e+000	  7.8515999999999997e-001	  1.0000000000000000e+000	  9.2001999999999995e-001	  2.9800000000000001e+001	  1.0000000000000001e-001	
  2.5000000000000000e+000	  1.0464800000000001e+000	  1.0258000000000003e+000	  1.4379999999999999e+000	  7.9176000000000002e-001	  1.0000000000000000e+000	  9.1335999999999995e-001	  2.9800000000000001e+001	 -8.0000000000000016e-002	
  2.5000000000000000e+000	  1.0464800000000001e+000	  1.0258000000000003e+000	  1.4379999999999999e+000	  7.9176000000000002e-001	  1.0000000000000000e+000	  9.1335999999999995e-001	  2.9800000000000001e+001	 -8.0000000000000016e-002	
  2.5000000000000000e+000	  1.0464800000000001e+000	  1.0258000000000003e+000	  1.4379999999999999e+000	  7.9176000000000002e-001	  1.0000000000000000e+000	  9.1335999999999995e-001	  2.9800000000000001e+001	 -8.0000000000000016e-002	
  2.5000000000000000e+000	  1.0464800000000001e+000	  1.0258000000000003e+000	  1.4379999999999999e+000	  7.9176000000000002e-001	  1.0000000000000000e+000	  9.1335999999999995e-001	  2.9800000000000001e+001	 -8.0000000000000016e-002	
  2.900000000000001e+000	  1.0637200000000000e+000	  1.0327000000000002e+000	  1.4270000000000000e+000	  7.9004000000000008e-001	  1.0000000000000000e+000	  9.1169000000000000e-001	  2.9699999999999999e+001	 -1.7000000000000001e-001	
  3.3000000000000002e+000	  1.0809599999999999e+000	  1.0396000000000001e+000	  1.4159999999999999e+000	  7.8832000000000002e-001	  1.0000000000000000e+000	  9.1001999999999994e-001	  2.9600000000000001e+001	 -2.6000000000000001e-001	
  3.7000000000000000e+000	  1.0981999999999998e+000	  1.0465000000000000e+000	  1.4050000000000000e+000	  7.8659999999999997e-001	  1.0000000000000000e+000	  9.0834999999999999e-001	  2.9500000000000000e+001	 -3.4999999999999998e-001	
  4.1000000000000004e+000	  1.1154400000000000e+000	  1.0534000000000001e+000	  1.3940000000000001e+000	  7.8488000000000002e-001	  1.0000000000000000e+000	  9.0668000000000004e-001	  2.9399999999999999e+001	 -4.4000000000000006e-001	
  4.500000000000000e+000	  1.1326799999999999e+000	  1.0603000000000000e+000	  1.3830000000000000e+000	  7.8316000000000008e-001	  1.0000000000000000e+000	  9.0500999999999998e-001	  2.9300000000000001e+001	 -5.3000000000000003e-001	
    4.500000000000000e+000	  1.1326799999999999e+000	  1.0603000000000000e+000	  1.3830000000000000e+000	  7.8316000000000008e-001	  1.0000000000000000e+000	  9.0500999999999998e-001	  2.9300000000000001e+001	 -5.3000000000000003e-001	
    4.500000000000000e+000	  1.1326799999999999e+000	  1.0603000000000000e+000	  1.3830000000000000e+000	  7.8316000000000008e-001	  1.0000000000000000e+000	  9.0500999999999998e-001	  2.9300000000000001e+001	 -5.3000000000000003e-001	
   4.500000000000000e+000	  1.1326799999999999e+000	  1.0603000000000000e+000	  1.3830000000000000e+000	  7.8316000000000008e-001	  1.0000000000000000e+000	  9.0500999999999998e-001	  2.9300000000000001e+001	 -5.3000000000000003e-001	
  5.0099999999999998e+000	  1.1425200000000000e+000	  1.0772999999999999e+000	  1.3500000000000001e+000	  7.7727000000000002e-001	  1.0000000000000000e+000	  8.9833000000000007e-001	  2.8899999999999999e+001	 -8.5999999999999999e-001	
  4.7199999999999998e+000	  1.1006399999999998e+000	  1.0735999999999999e+000	  1.3500000000000001e+000	  7.7654000000000001e-001	  1.0000000000000000e+000	  8.9666000000000001e-001	  2.8800000000000001e+001	 -9.2000000000000004e-001	
  4.4299999999999997e+000	  1.0587599999999999e+000	  1.0699000000000001e+000	  1.3500000000000001e+000	  7.7581000000000000e-001	  1.0000000000000000e+000	  8.9498999999999995e-001	  2.8699999999999999e+001	 -9.7999999999999998e-001	
  4.1399999999999997e+000	  1.0168800000000000e+000	  1.0662000000000000e+000	  1.3500000000000001e+000	  7.7507999999999999e-001	  1.0000000000000000e+000	  8.9332000000000000e-001	  2.8600000000000001e+001	 -1.0400000000000000e+000	
  3.8499999999999996e+000	  9.7499999999999987e-001	  1.0625000000000000e+000	  1.3500000000000001e+000	  7.7435000000000009e-001	  1.0000000000000000e+000	  8.9165000000000005e-001	  2.8500000000000000e+001	 -1.1000000000000001e+000	
  3.5599999999999996e+000	  9.3311999999999995e-001	  1.0588000000000000e+000	  1.3500000000000001e+000	  7.7362000000000009e-001	  1.0000000000000000e+000	  8.8997999999999999e-001	  2.8399999999999999e+001	 -1.1599999999999999e+000	
  3.2700000000000000e+000	  8.9124000000000003e-001	  1.0550999999999999e+000	  1.3500000000000001e+000	  7.7289000000000008e-001	  1.0000000000000000e+000	  8.8830999999999993e-001	  2.8300000000000001e+001	 -1.2200000000000000e+000	
  2.9800000000000000e+000	  8.4935999999999989e-001	  1.0514000000000001e+000	  1.3500000000000001e+000	  7.7216000000000007e-001	  1.0000000000000000e+000	  8.8663999999999998e-001	  2.8199999999999999e+001	 -1.2800000000000000e+000	
  2.6899999999999999e+000	  8.0747999999999998e-001	  1.0477000000000001e+000	  1.3500000000000001e+000	  7.7143000000000006e-001	  1.0000000000000000e+000	  8.8497000000000003e-001	  2.8100000000000001e+001	 -1.3399999999999999e+000	
  2.3999999999999999e+000	  7.6559999999999995e-001	  1.0440000000000000e+000	  1.3500000000000001e+000	  7.7070000000000005e-001	  1.0000000000000000e+000	  8.8329999999999997e-001	  2.8000000000000000e+001	 -1.3999999999999999e+000	
  2.3999999999999999e+000	  7.5855999999999990e-001	  1.0336100000000001e+000	  1.3480000000000001e+000	  7.6519000000000004e-001	  1.0000000000000000e+000	  8.8163999999999998e-001	  2.8100000000000001e+001	 -1.3799999999999999e+000	
  2.3999999999999999e+000	  7.5151999999999997e-001	  1.0232200000000000e+000	  1.3460000000000001e+000	  7.5968000000000002e-001	  1.0000000000000000e+000	  8.7997999999999998e-001	  2.8199999999999999e+001	 -1.3599999999999999e+000	
  2.3999999999999999e+000	  7.4448000000000003e-001	  1.0128300000000001e+000	  1.3440000000000001e+000	  7.5417000000000001e-001	  1.0000000000000000e+000	  8.7831999999999999e-001	  2.8300000000000001e+001	 -1.3399999999999999e+000	
  2.3999999999999999e+000	  7.3743999999999998e-001	  1.0024400000000000e+000	  1.3420000000000001e+000	  7.4865999999999999e-001	  1.0000000000000000e+000	  8.7665999999999999e-001	  2.8399999999999999e+001	 -1.3199999999999998e+000	
  2.3999999999999999e+000	  7.3039999999999994e-001	  9.9205000000000010e-001	  1.3400000000000001e+000	  7.4314999999999998e-001	  1.0000000000000000e+000	  8.7500000000000000e-001	  2.8500000000000000e+001	 -1.2999999999999998e+000	
  2.3999999999999999e+000	  7.2336000000000000e-001	  9.8166000000000009e-001	  1.3380000000000001e+000	  7.3764000000000007e-001	  1.0000000000000000e+000	  8.7334000000000001e-001	  2.8600000000000001e+001	 -1.2800000000000000e+000	
  2.3999999999999999e+000	  7.1632000000000007e-001	  9.7127000000000008e-001	  1.3360000000000001e+000	  7.3213000000000006e-001	  1.0000000000000000e+000	  8.7168000000000001e-001	  2.8699999999999999e+001	 -1.2600000000000000e+000	
  2.3999999999999999e+000	  7.0928000000000002e-001	  9.6088000000000007e-001	  1.3340000000000001e+000	  7.2662000000000004e-001	  1.0000000000000000e+000	  8.7002000000000002e-001	  2.8800000000000001e+001	 -1.2400000000000000e+000	
  2.3999999999999999e+000	  7.0223999999999998e-001	  9.5049000000000006e-001	  1.3320000000000001e+000	  7.2111000000000003e-001	  1.0000000000000000e+000	  8.6836000000000002e-001	  2.8899999999999999e+001	 -1.2200000000000000e+000	
  2.3999999999999999e+000	  6.9520000000000004e-001	  9.4010000000000005e-001	  1.3300000000000001e+000	  7.1560000000000001e-001	  1.0000000000000000e+000	  8.6670000000000003e-001	  2.9000000000000000e+001	 -1.2000000000000000e+000	
  2.4100000000000001e+000	  6.9696000000000002e-001	  9.4247999999999998e-001	  1.3340000000000001e+000	  7.1487999999999996e-001	  9.9750000000000005e-001	  8.6502999999999997e-001	  2.9000000000000000e+001	 -1.1899999999999999e+000	
  2.4199999999999999e+000	  6.9872000000000001e-001	  9.4486000000000003e-001	  1.3380000000000001e+000	  7.1416000000000002e-001	  9.9500000000000000e-001	  8.6336000000000002e-001	  2.9000000000000000e+001	 -1.1799999999999999e+000	
  2.4299999999999997e+000	  7.0047999999999999e-001	  9.4724000000000008e-001	  1.3420000000000001e+000	  7.1344000000000007e-001	  9.9249999999999994e-001	  8.6169000000000007e-001	  2.9000000000000000e+001	 -1.1699999999999999e+000	
  2.4399999999999999e+000	  7.0223999999999998e-001	  9.4962000000000002e-001	  1.3460000000000001e+000	  7.1272000000000002e-001	  9.8999999999999999e-001	  8.6002000000000001e-001	  2.9000000000000000e+001	 -1.1599999999999999e+000	
  2.4500000000000002e+000	  7.0399999999999996e-001	  9.5199999999999996e-001	  1.3500000000000001e+000	  7.1199999999999997e-001	  9.8750000000000004e-001	  8.5834999999999995e-001	  2.9000000000000000e+001	 -1.1499999999999999e+000	
  2.4600000000000000e+000	  7.0576000000000005e-001	  9.5438000000000001e-001	  1.3540000000000001e+000	  7.1128000000000002e-001	  9.8499999999999999e-001	  8.5668000000000000e-001	  2.9000000000000000e+001	 -1.1400000000000001e+000	
  2.4699999999999998e+000	  7.0752000000000004e-001	  9.5676000000000005e-001	  1.3580000000000001e+000	  7.1056000000000008e-001	  9.8249999999999993e-001	  8.5501000000000005e-001	  2.9000000000000000e+001	 -1.1300000000000001e+000	
  2.4800000000000000e+000	  7.0928000000000002e-001	  9.5913999999999999e-001	  1.3620000000000001e+000	  7.0984000000000003e-001	  9.7999999999999998e-001	  8.5333999999999999e-001	  2.9000000000000000e+001	 -1.1200000000000001e+000	
  2.4900000000000002e+000	  7.1104000000000001e-001	  9.6151999999999993e-001	  1.3660000000000001e+000	  7.0911999999999997e-001	  9.7750000000000004e-001	  8.5166999999999993e-001	  2.9000000000000000e+001	 -1.1100000000000001e+000	
  2.5000000000000000e+000	  7.1279999999999999e-001	  9.6389999999999998e-001	  1.3700000000000001e+000	  7.0840000000000003e-001	  9.7499999999999998e-001	  8.4999999999999998e-001	  2.9000000000000000e+001	 -1.1000000000000001e+000	
  2.5099999999999998e+000	  7.2680000000000000e-001	  9.6426999999999996e-001	  1.3980000000000001e+000	  7.1228999999999998e-001	  9.7249999999999992e-001	  8.4833000000000003e-001	  2.8899999999999999e+001	 -1.0800000000000001e+000	
  2.5200000000000000e+000	  7.4080000000000001e-001	  9.6463999999999994e-001	  1.4260000000000002e+000	  7.1618000000000004e-001	  9.6999999999999997e-001	  8.4665999999999997e-001	  2.8800000000000001e+001	 -1.0600000000000001e+000	
  2.5300000000000002e+000	  7.5480000000000003e-001	  9.6500999999999992e-001	  1.4540000000000000e+000	  7.2006999999999999e-001	  9.6750000000000003e-001	  8.4499000000000002e-001	  2.8699999999999999e+001	 -1.0400000000000000e+000	
  2.5400000000000000e+000	  7.6880000000000004e-001	  9.6537999999999990e-001	  1.4820000000000000e+000	  7.2396000000000005e-001	  9.6499999999999997e-001	  8.4331999999999996e-001	  2.8600000000000001e+001	 -1.0200000000000000e+000	
  2.5499999999999998e+000	  7.8279999999999994e-001	  9.6574999999999989e-001	  1.5100000000000000e+000	  7.2785000000000000e-001	  9.6249999999999991e-001	  8.4165000000000001e-001	  2.8500000000000000e+001	 -1.0000000000000000e+000	
  2.5600000000000001e+000	  7.9679999999999995e-001	  9.6611999999999998e-001	  1.5380000000000000e+000	  7.3173999999999995e-001	  9.5999999999999996e-001	  8.3998000000000006e-001	  2.8399999999999999e+001	 -9.8000000000000009e-001	
  2.5700000000000003e+000	  8.1079999999999997e-001	  9.6648999999999996e-001	  1.5659999999999998e+000	  7.3563000000000001e-001	  9.5750000000000002e-001	  8.3831000000000000e-001	  2.8300000000000001e+001	 -9.6000000000000008e-001	
  2.5800000000000001e+000	  8.2479999999999998e-001	  9.6685999999999994e-001	  1.5939999999999999e+000	  7.3951999999999996e-001	  9.5499999999999996e-001	  8.3664000000000005e-001	  2.8199999999999999e+001	 -9.4000000000000006e-001	
  2.5899999999999999e+000	  8.3879999999999999e-001	  9.6722999999999992e-001	  1.6219999999999999e+000	  7.4341000000000002e-001	  9.5249999999999990e-001	  8.3496999999999999e-001	  2.8100000000000001e+001	 -9.2000000000000004e-001	
  2.6000000000000001e+000	  8.5280000000000000e-001	  9.6759999999999990e-001	  1.6499999999999999e+000	  7.4729999999999996e-001	  9.4999999999999996e-001	  8.3330000000000004e-001	  2.8000000000000000e+001	 -9.0000000000000002e-001	
  2.6100000000000003e+000	  8.5592000000000001e-001	  9.7113999999999989e-001	  1.6589999999999998e+000	  7.4658999999999998e-001	  9.4750000000000001e-001	  8.3164000000000005e-001	  2.8100000000000001e+001	 -8.8000000000000000e-001	
  2.6200000000000001e+000	  8.5904000000000003e-001	  9.7467999999999988e-001	  1.6679999999999999e+000	  7.4587999999999999e-001	  9.4499999999999995e-001	  8.2998000000000005e-001	  2.8199999999999999e+001	 -8.5999999999999999e-001	
  2.6299999999999999e+000	  8.6216000000000004e-001	  9.7821999999999987e-001	  1.6770000000000000e+000	  7.4517000000000000e-001	  9.4250000000000000e-001	  8.2832000000000006e-001	  2.8300000000000001e+001	 -8.3999999999999997e-001	
  2.6400000000000001e+000	  8.6528000000000005e-001	  9.8175999999999986e-001	  1.6859999999999999e+000	  7.4446000000000001e-001	  9.3999999999999995e-001	  8.2666000000000006e-001	  2.8399999999999999e+001	 -8.1999999999999995e-001	
  2.6500000000000004e+000	  8.6840000000000006e-001	  9.8529999999999984e-001	  1.6949999999999998e+000	  7.4374999999999991e-001	  9.3750000000000000e-001	  8.2499999999999996e-001	  2.8500000000000000e+001	 -8.0000000000000004e-001	
  2.6600000000000001e+000	  8.7151999999999996e-001	  9.8883999999999994e-001	  1.7040000000000000e+000	  7.4303999999999992e-001	  9.3500000000000005e-001	  8.2333999999999996e-001	  2.8600000000000001e+001	 -7.8000000000000003e-001	
  2.6699999999999999e+000	  8.7463999999999997e-001	  9.9237999999999993e-001	  1.7130000000000001e+000	  7.4232999999999993e-001	  9.3250000000000000e-001	  8.2167999999999997e-001	  2.8699999999999999e+001	 -7.6000000000000001e-001	
  2.6800000000000002e+000	  8.7775999999999998e-001	  9.9591999999999992e-001	  1.7220000000000000e+000	  7.4161999999999995e-001	  9.3000000000000005e-001	  8.2001999999999997e-001	  2.8800000000000001e+001	 -7.3999999999999999e-001	
  2.6900000000000004e+000	  8.8088000000000000e-001	  9.9945999999999990e-001	  1.7309999999999999e+000	  7.4090999999999996e-001	  9.2749999999999999e-001	  8.1835999999999998e-001	  2.8899999999999999e+001	 -7.1999999999999997e-001	
  2.7000000000000002e+000	  8.8400000000000001e-001	  1.0029999999999999e+000	  1.7400000000000000e+000	  7.4019999999999997e-001	  9.2500000000000004e-001	  8.1669999999999998e-001	  2.9000000000000000e+001	 -6.9999999999999996e-001	
  2.6800000000000002e+000	  8.8712000000000002e-001	  1.0065400000000000e+000	  1.7290000000000001e+000	  7.3558999999999997e-001	  9.2250000000000010e-001	  8.1503000000000003e-001	  2.9100000000000001e+001	 -6.7999999999999994e-001	
  2.6600000000000001e+000	  8.9024000000000003e-001	  1.0100799999999999e+000	  1.7180000000000000e+000	  7.3097999999999996e-001	  9.2000000000000004e-001	  8.1335999999999997e-001	  2.9199999999999999e+001	 -6.5999999999999992e-001	
  2.6400000000000001e+000	  8.9336000000000004e-001	  1.0136200000000000e+000	  1.7069999999999999e+000	  7.2636999999999996e-001	  9.1749999999999998e-001	  8.1169000000000002e-001	  2.9300000000000001e+001	 -6.4000000000000001e-001	
  2.6200000000000001e+000	  8.9648000000000005e-001	  1.0171599999999998e+000	  1.6960000000000000e+000	  7.2175999999999996e-001	  9.1500000000000004e-001	  8.1001999999999996e-001	  2.9399999999999999e+001	 -6.2000000000000000e-001	
  2.6000000000000001e+000	  8.9959999999999996e-001	  1.0206999999999999e+000	  1.6850000000000001e+000	  7.1714999999999995e-001	  9.1250000000000009e-001	  8.0835000000000001e-001	  2.9500000000000000e+001	 -5.9999999999999998e-001	
  2.5800000000000001e+000	  9.0271999999999997e-001	  1.0242400000000000e+000	  1.6739999999999999e+000	  7.1254000000000006e-001	  9.1000000000000003e-001	  8.0668000000000006e-001	  2.9600000000000001e+001	 -5.7999999999999996e-001	
  2.5600000000000001e+000	  9.0583999999999998e-001	  1.0277799999999999e+000	  1.6629999999999998e+000	  7.0793000000000006e-001	  9.0749999999999997e-001	  8.0501000000000000e-001	  2.9699999999999999e+001	 -5.6000000000000005e-001	
