2.047,3.51,0.2,3.76,0.07
2.047,3.98,NaN,3.68,-0.11
2.048,3.67,-0.29,3.7,-0.15
2.048,3.81,-0.13,3.81,-0.13
2.05,3.54,-0.39,3.71,NaN
2.0501,4.05,0.29,3.64,-0.11
2.051,3.46,NaN,3.64,-0.14
2.052,3.34,-0.2,3.61,-0.18
2.052,3.81,-0.26,3.65,-0.16
2.053,3.4,-0.56,3.71,NaN
2.0533,4.24,0.4,3.68,-0.2
2.054,3.76,NaN,3.6,-0.28
2.055,3.18,-0.37,3.69,-0.23
2.056,3.4,-0.58,3.68,-0.22
2.056,3.87,-0.37,3.63,-0.3
2.0569,4.18,0.45,3.73,-0.28
2.058,3.53,-0.63,3.87,-0.03
2.059,3.69,NaN,3.78,-0.01
2.0597,4.06,0.45,3.74,-0.24
2.06,3.45,-0.31,3.76,-0.27
2.06,3.97,-0.46,3.71,-0.32
2.061,3.61,-0.75,3.6,-0.51
2.062,3.47,-0.53,3.72,-0.28
2.062,3.52,NaN,3.65,-0.22
2.0629,4.03,0.62,3.69,-0.21
2.064,3.61,NaN,3.82,-0.22
2.064,3.83,-0.73,3.81,-0.29
2.064,4.12,-0.56,3.8,-0.61
2.065,3.48,-0.47,3.83,-0.35
2.067,3.96,-0.69,3.75,-0.32
2.0676,3.77,0.68,3.78,-0.33
2.068,3.44,-0.56,3.94,-0.3
2.068,4.23,-0.62,3.91,0.09
2.068,4.32,NaN,3.87,-0.27
2.0689,3.77,0.88,3.95,-0.31
2.07,3.57,-0.76,3.94,-0.2
2.072,3.85,-0.73,3.93,-0.3
2.072,4.2,NaN,3.91,-0.29
2.072,4.27,-0.59,3.95,-0.29
2.0729,3.67,0.94,4.07,-0.15
2.073,3.77,-0.79,4,-0.27
2.073,4.43,NaN,3.84,0.12
2.075,3.85,-0.65,3.93,-0.28
2.0753,3.5,0.99,4.02,-0.1
2.076,4.09,-0.65,3.98,-0.23
2.076,4.23,NaN,3.96,-0.25
2.076,4.24,-0.62,3.99,-0.29
2.078,3.72,-0.73,3.94,-0.34
2.0789,3.69,0.83,4.02,NaN
2.079,3.82,-0.82,3.94,-0.33
2.079,4.62,NaN,4.03,-0.31
2.08,3.86,-0.61,4.05,-0.7
2.08,4.18,-0.66,4.04,-0.56
2.081,3.78,NaN,3.84,-0.23
2.082,3.77,-0.4,3.88,-0.23
2.0826,3.61,0.76,3.87,-0.21
2.083,4.05,-0.64,3.96,NaN
2.084,4.12,-0.56,4.06,-0.25
2.084,4.24,NaN,4.08,-0.24
2.084,4.28,-0.57,4.05,-0.11
2.0854,3.71,0.79,4.07,-0.09
2.086,3.88,NaN,4.04,-0.18
2.086,4.26,-0.49,3.88,0.23
2.088,4.07,-0.46,3.89,-0.2
2.089,3.49,1.06,3.91,NaN
2.089,3.77,-0.93,3.72,0.15
2.089,3.95,NaN,3.7,0.19
2.0918,3.33,0.93,3.81,-0.23
2.092,3.94,-0.3,3.87,-0.14
2.092,4.07,-0.63,3.76,NaN
2.094,4.07,-0.57,3.77,-0.22
2.095,3.4,NaN,3.73,-0.2
2.0958,3.37,0.61,3.66,-0.18
2.096,3.72,-0.21,3.53,-0.05
2.096,3.76,-0.56,3.58,-0.2
2.098,3.4,NaN,3.6,-0.19
2.098,3.65,-0.64,3.55,-0.2
2.0997,3.46,0.63,3.47,0.11
2.1,3.47,-0.22,3.45,-0.06
2.1014,3.37,0.65,3.49,0.08
2.102,3.3,-0.74,3.46,-0.24
2.102,3.87,NaN,3.44,-0.24
2.104,3.27,-0.64,3.55,-0.53
2.104,3.41,-0.22,3.66,-0.1
2.105,3.88,NaN,3.66,-0.16
2.105,3.89,0.57,3.78,0
2.106,3.87,-0.36,3.84,0.3
2.107,3.84,NaN,3.78,0.17
2.1078,3.74,0.7,3.75,-0.09
2.108,3.54,-0.22,3.76,0.01
2.108,3.78,-0.46,3.72,-0.1
2.108,3.9,NaN,3.71,-0.31
2.111,3.66,-0.41,3.76,-0.34
2.112,3.69,-0.15,3.72,-0.14
2.112,3.75,NaN,3.6,0.15
2.114,3.61,0.13,3.61,0.24
2.1142,3.29,1.04,3.57,0.37
2.116,3.71,-0.07,3.56,0.13
2.117,3.51,NaN,3.47,0.35
2.117,3.68,-0.56,3.53,-0.05
2.1174,3.16,0.98,3.51,-0.04
2.12,3.58,-0.53,3.53,-0.05
2.12,3.62,NaN,3.47,0.29
2.12,3.62,-0.09,3.6,0.05
2.1206,3.35,0.78,3.59,0.39
2.121,3.83,NaN,3.59,0.28
2.1239,3.54,0.49,3.63,0.15
2.124,3.6,-0.07,3.76,-0.06
2.124,3.85,-0.61,3.74,-0.21
2.125,3.98,NaN,3.74,-0.35
2.127,3.73,-0.67,3.79,-0.44
2.128,3.56,-0.05,3.76,-0.42
2.129,3.81,NaN,3.8,-0.25
2.131,3.7,-0.54,3.74,-0.11
2.1318,4.18,0.26,3.72,-0.13
2.132,3.46,-0.11,3.83,-0.02
2.133,3.47,NaN,3.82,0.02
2.133,4.36,0.33,3.67,-0.08
2.134,3.63,-0.4,3.65,-0.18
2.136,3.44,-0.15,3.63,NaN
2.137,3.35,-0.5,3.58,-0.26
2.138,3.35,NaN,3.52,-0.26
2.1395,4.13,0.01,3.53,-0.28
2.14,3.34,-0.39,3.53,-0.21
2.14,3.5,-0.26,3.53,-0.38
2.141,3.31,NaN,3.44,-0.46
2.143,3.39,-0.87,3.54,-0.26
2.144,3.66,-0.32,3.56,-0.36
2.1459,3.86,0.42,3.68,NaN
2.146,3.57,-0.68,3.78,-0.38
2.146,3.92,NaN,3.83,-0.41
2.148,3.88,-0.93,3.89,-0.69
2.148,3.94,-0.45,3.94,-0.21
2.148,4.12,NaN,3.95,-0.39
2.1495,3.84,0.76,4.1,-0.2
2.151,3.99,-0.92,4.11,-0.21
2.151,4.6,NaN,3.99,0.08
2.152,3.98,-0.46,4.02,-0.34
2.1532,3.54,0.94,3.94,0.1
2.154,3.99,-0.93,3.8,0.01
2.1559,3.59,0.87,3.8,-0.1
2.156,3.91,-0.36,3.78,-0.12
2.156,3.97,-1.01,3.82,-0.1
2.1583,3.43,0.85,3.87,-0.33
2.159,4.2,-0.85,3.77,-0.05
2.16,3.86,-0.27,3.82,-0.02
2.1613,3.39,1.03,3.89,-0.23
2.162,4.23,-0.88,3.87,-0.22
2.164,3.76,-0.17,3.96,-0.21
2.164,4.13,-0.81,4,-0.27
2.164,4.29,NaN,4,-0.28
2.1647,3.59,0.77,3.96,0
2.167,4.22,-0.91,3.86,0.19
2.1677,3.59,0.96,3.8,0.01
2.168,3.6,-0.05,3.81,0.03
2.17,4.02,-0.72,3.66,0.22
2.1711,3.62,0.87,3.75,-0.13
2.172,3.44,0.06,3.77,0.01
2.173,4.04,-0.78,3.75,0.03
2.1741,3.75,0.64,3.71,-0.14
2.175,3.88,-0.64,3.79,-0.19
2.176,3.45,0.02,3.72,0.13
2.176,3.81,NaN,3.75,-0.16
2.1775,3.72,0.51,3.72,0
2.178,3.87,-0.54,3.72,-0.02
2.179,3.75,NaN,3.63,0.21
2.18,3.45,-0.02,3.64,-0.03
2.1805,3.38,0.89,3.59,0.14
2.181,3.76,-0.45,3.56,0.35
2.182,3.6,NaN,3.61,0.28
2.1829,3.61,0.97,3.62,0.05
2.183,3.71,-0.31,3.57,0.22
2.184,3.4,-0.02,3.58,0.07
2.186,3.55,NaN,3.57,0.04
2.186,3.63,-0.38,3.52,0.1
2.1861,3.55,0.87,3.55,0.03
2.188,3.47,-0.07,3.58,NaN
2.188,3.55,-0.31,3.56,0.28
2.189,3.68,NaN,3.54,0.01
2.1908,3.54,0.64,3.54,-0.02
2.191,3.43,-0.2,3.55,0.01
2.192,3.49,-0.22,3.5,0.15
2.192,3.63,-0.19,3.55,0.02
2.1925,3.43,0.7,3.53,0
2.193,3.75,NaN,3.56,-0.11
2.194,3.36,-0.28,3.57,-0.11
2.196,3.61,-0.66,3.69,-0.38
2.196,3.68,-0.2,3.62,-0.09
2.196,4.05,NaN,3.66,-0.12
2.1961,3.39,0.78,3.7,0.07
2.198,3.56,-0.38,3.67,0.25
2.198,3.84,NaN,3.62,0.09
2.1989,3.52,0.36,3.67,-0.14
2.199,3.79,-0.41,3.69,-0.21
2.2,3.62,-0.15,3.67,-0.25
2.201,3.68,-0.65,3.68,-0.35
2.202,3.73,-0.4,3.68,-0.41
2.204,3.57,-0.13,3.72,-0.48
2.204,3.79,-0.74,3.62,-0.17
2.204,3.83,NaN,3.62,-0.14
2.2053,3.18,0.58,3.61,-0.24
2.206,3.73,-0.27,3.57,-0.08
2.207,3.53,-0.51,3.51,-0.13
2.208,3.56,-0.11,3.61,-0.31
2.209,3.57,-0.33,3.52,-0.38
2.21,3.66,NaN,3.54,-0.12
2.211,3.28,-0.57,3.53,-0.12
2.2118,3.61,0.55,3.48,-0.05
2.212,3.51,-0.14,3.43,-0.15
2.213,3.34,NaN,3.46,-0.01
2.213,3.41,-0.43,3.56,-0.09
2.213,3.43,NaN,3.56,-0.1
2.215,4.12,0.3,3.57,-0.16
2.216,3.49,-0.16,3.62,-0.07
2.217,3.38,-0.35,3.67,0.1
2.218,3.67,NaN,3.53,-0.07
2.2182,3.7,0.59,3.55,-0.07
2.22,3.43,-0.38,3.59,0.02
2.22,3.59,-0.15,3.6,0.21
2.222,3.56,NaN,3.56,-0.02
2.2229,3.72,0.76,3.6,0.04
2.223,3.49,-0.31,3.59,0.22
2.224,3.62,-0.15,3.57,NaN
2.2246,3.56,0.58,3.52,-0.09
2.226,3.45,NaN,3.52,-0.05
2.227,3.47,-0.47,3.45,0.27
2.228,3.48,-0.16,3.44,0.03
2.2282,3.31,1.13,3.4,0.22
2.23,3.51,-0.37,3.4,0.39
2.231,3.25,0.95,3.39,0.39
2.231,3.46,NaN,3.43,0.01
2.232,3.43,-0.16,3.48,0.14
2.233,3.52,-0.37,3.5,-0.29
2.234,3.72,NaN,3.51,-0.28
2.235,3.37,-0.35,3.63,-0.31
2.236,3.51,-0.22,3.61,-0.36
2.237,4.05,NaN,3.6,-0.35
2.238,3.41,-0.5,3.67,-0.41
2.24,3.64,-0.33,3.6,-0.15
2.24,3.75,-0.6,3.49,NaN
2.2406,3.15,0.81,3.6,-0.04
2.241,3.52,NaN,3.69,-0.16
2.241,3.92,NaN,3.58,0.29
2.242,4.1,-0.7,3.71,-0.1
2.2438,3.21,0.75,3.81,-0.24
2.244,3.79,-0.33,3.79,NaN
2.244,4.03,-0.68,3.76,-0.23
2.245,3.8,NaN,3.83,-0.26
2.246,3.96,-0.67,3.87,-0.24
2.247,3.58,0.64,3.83,-0.13
2.247,3.97,NaN,3.86,-0.27
2.248,3.84,-0.34,3.8,-0.14
2.248,3.97,-0.71,3.82,-0.56
2.249,3.64,NaN,3.74,-0.26
2.25,3.7,-0.61,3.73,-0.28
2.2502,3.56,0.64,3.66,-0.22
2.252,3.79,-0.45,3.59,NaN
2.253,3.62,-0.44,3.55,-0.14
2.254,3.28,NaN,3.63,-0.17
2.255,3.48,-0.29,3.6,-0.14
2.255,3.99,0.49,3.59,-0.06
2.256,3.64,-0.3,3.71,0.04
2.257,3.55,-0.13,3.65,0.12
2.2571,3.89,0.43,3.48,0
2.258,3.17,NaN,3.42,0.11
2.259,3.16,NaN,3.4,-0.12
2.26,3.35,0.04,3.39,-0.04
2.26,3.42,-0.82,3.4,-0.12
2.2603,3.86,0.66,3.43,NaN
2.262,3.2,-0.35,3.42,-0.12
2.264,3.3,NaN,3.38,0.03
2.264,3.31,0.04,3.25,-0.2
2.265,3.23,-0.24,3.24,-0.1
2.267,3.23,-0.24,3.25,NaN
2.268,3.12,0.04,3.26,0.09
2.269,3.35,NaN,3.29,0.05
2.2695,3.39,0.8,3.26,0.12
2.27,3.36,-0.38,3.33,0
2.272,3.08,0.03,3.32,0.2
2.272,3.48,-0.44,3.36,0.05
2.2727,3.31,0.99,3.46,-0.02
2.273,3.59,NaN,3.49,0.19
2.275,3.83,-0.67,3.48,0.27
2.2759,3.24,0.86,3.58,0.03
2.276,3.45,-0.11,3.62,-0.14
2.277,3.77,NaN,3.62,0.03
2.277,3.81,-0.65,3.65,-0.02
2.279,3.81,NaN,3.7,-0.05
2.2791,3.4,0.7,3.73,-0.2
2.28,3.68,-0.2,3.67,0.16
2.28,3.95,-0.65,3.73,-0.02
2.2823,3.51,0.77,3.81,-0.21
2.283,4.08,-0.7,3.85,-0.21
2.284,3.81,-0.27,3.88,-0.07
2.285,3.92,NaN,3.94,-0.54
2.285,4.06,NaN,3.85,-0.11
2.286,3.84,-0.65,3.84,-0.09
2.287,3.64,0.6,3.82,-0.17
2.288,3.74,-0.22,3.73,0
2.288,3.81,-0.4,3.72,0.16
2.2887,3.64,0.66,3.73,-0.1
2.289,3.76,NaN,3.7,-0.06
2.291,3.71,-0.44,3.64,-0.06
2.292,3.58,-0.07,3.7,-0.29
2.293,3.53,-0.37,3.7,-0.04
2.293,3.93,NaN,3.64,0.09
2.2952,3.77,0.72,3.63,0
2.296,3.4,NaN,3.62,0.1
2.296,3.5,-0.35,3.53,0.2
2.296,3.5,-0.07,3.42,-0.1
2.2984,3.46,0.48,3.4,NaN
2.299,3.24,-0.46,3.41,-0.04
2.299,3.28,NaN,3.39,-0.04
2.3,3.54,-0.13,3.37,-0.27
2.303,3.41,NaN,3.45,-0.17
2.304,3.39,-0.22,3.5,0
2.304,3.64,-0.16,3.46,0.04
2.3048,3.53,0.51,3.45,-0.05
2.307,3.34,NaN,3.51,-0.04
2.307,3.36,-0.33,3.47,-0.11
2.308,3.7,-0.17,3.47,-0.31
2.309,3.4,-0.43,3.47,-0.03
2.311,3.55,NaN,3.53,-0.05
2.3112,3.32,0.83,3.53,-0.04
2.312,3.68,-0.41,3.59,-0.04
2.312,3.72,-0.13,3.63,-0.04
2.314,3.7,-0.44,3.76,-0.26
2.316,3.75,-0.07,3.78,-0.26
2.316,3.95,NaN,3.78,-0.3
2.318,3.77,-0.38,3.66,0.09
2.319,3.71,NaN,3.63,0
2.3191,3.14,0.71,3.59,-0.02
2.32,3.6,-0.34,3.52,0.33
2.32,3.72,-0.09,3.48,0.15
2.3208,3.43,1.04,3.57,-0.03
2.322,3.49,-0.6,3.55,0.18
2.324,3.59,-0.14,3.47,0.08
2.3245,3.5,0.69,3.47,-0.25
2.325,3.35,-0.61,3.52,0.03
2.327,3.44,-0.6,3.52,0.02
2.3272,3.74,0.8,3.55,-0.14
2.328,3.59,-0.16,3.56,-0.15
2.328,3.64,NaN,3.64,0.19
2.33,3.4,-0.64,3.58,-0.01
2.3305,3.82,0.77,3.53,-0.17
2.331,3.46,NaN,3.53,-0.17
2.332,3.33,-0.65,3.55,-0.17
2.332,3.64,-0.15,3.55,-0.21
2.333,3.52,-0.65,3.53,-0.25
2.3337,3.8,0.61,3.56,-0.18
2.336,3.36,-0.41,3.55,-0.18
2.336,3.49,-0.28,3.58,-0.03
2.336,3.6,NaN,3.6,-0.35
2.336,3.67,NaN,3.63,-0.39
2.336,3.9,NaN,3.69,-0.49
2.339,3.51,-0.49,3.65,-0.37
2.339,3.79,NaN,3.66,-0.11
2.34,3.39,-0.25,3.61,NaN
2.3401,3.71,0.42,3.62,-0.06
2.341,3.65,NaN,3.56,0.18
2.342,3.55,-0.34,3.56,0.23
2.3433,3.52,0.89,3.47,0.07
2.344,3.35,-0.04,3.31,NaN
2.345,3.26,-0.25,3.24,0.4
2.346,2.87,NaN,3.16,0.15
2.3465,3.22,1,3.16,0.15
2.348,3.09,-0.13,3.16,0.54
2.348,3.34,0,3.21,0.37
2.3512,3.27,1.3,3.24,0.16
2.352,3.13,-0.33,3.31,0.39
2.352,3.39,-0.03,3.34,0.49
2.3529,3.43,1.01,3.36,0.06
2.353,3.46,NaN,3.43,0.12
2.355,3.38,-0.41,3.43,0.43
2.356,3.51,-0.11,3.46,0.09
2.3565,3.37,1.25,3.52,NaN
2.358,3.6,-0.38,3.53,0.44
2.359,3.74,NaN,3.55,0.42
2.3593,3.41,1.02,3.67,0.14
2.36,3.64,-0.23,3.72,0.07
2.36,3.98,NaN,3.79,NaN
2.361,3.83,-0.57,3.83,0.01
2.362,4.07,NaN,3.85,0.01
2.3625,3.65,0.84,3.85,-0.15
2.364,3.72,-0.23,3.85,-0.01
2.364,3.95,-0.65,3.79,-0.11
2.365,3.85,NaN,3.82,-0.38
2.368,3.76,-0.4,3.82,-0.03
2.368,3.79,-0.25,3.79,0.17
2.3689,3.77,1.17,3.77,0.03
2.369,3.76,NaN,3.8,0.04
2.371,3.77,-0.4,3.8,0.13
2.372,3.92,-0.37,3.77,-0.35
2.373,3.8,NaN,3.72,NaN
2.374,3.59,-0.28,3.76,-0.31
2.375,3.51,NaN,3.67,-0.28
2.376,3.96,-0.28,3.64,-0.37
2.377,3.49,NaN,3.63,-0.4
2.377,3.67,-0.56,3.7,-0.32
2.379,3.5,-0.37,3.52,-0.33
2.38,3.86,-0.07,3.52,-0.35
2.381,3.06,NaN,3.45,-0.24
2.381,3.52,-0.41,3.47,-0.12
2.384,3.3,-0.12,3.41,0.12
2.384,3.6,0.12,3.53,0.28
2.3846,3.55,0.9,3.5,0.33
2.3848,3.69,0.91,3.49,0.59
2.386,3.35,-0.14,3.4,0.56
2.3867,3.28,1.15,3.39,0.42
2.388,3.11,-0.04,3.25,0.29
2.388,3.5,0.21,3.2,0.31
2.391,3.01,NaN,3.21,0.3
2.391,3.08,-0.07,3.28,0.37
2.3912,3.35,1.1,3.25,0.58
2.392,3.45,0.24,3.26,NaN
2.3929,3.34,1.03,3.28,0.58
2.393,3.1,NaN,3.3,0.36
2.395,3.14,-0.07,3.29,0.51
2.396,3.47,0.25,3.29,0.3
2.3963,3.4,0.82,3.31,0.45
2.398,3.33,0.18,3.38,0.41
2.3993,3.22,1.05,3.39,0.41
2.4,3.46,-0.23,3.39,0.45
2.4,3.55,0.22,3.45,0.38
2.4027,3.38,1.03,3.59,0.22
2.403,3.65,-0.15,3.61,0.32
2.403,3.9,NaN,3.63,0.35
2.404,3.59,0.16,3.66,0.36
2.405,3.62,NaN,3.68,0.34
2.4051,3.53,1.06,3.6,0.29
2.407,3.75,-0.19,3.64,0.45
2.408,3.53,0.14,3.62,0.31
2.4083,3.75,0.77,3.71,0.12
2.409,3.54,-0.25,3.67,0.21
2.411,3.98,NaN,3.73,0.16
2.412,3.54,0.19,3.73,-0.05
2.412,3.86,-0.06,3.86,0.11
2.413,3.73,-0.06,3.71,NaN
2.413,4.19,0.37,3.88,0.22
2.414,3.24,NaN,3.84,0.24
2.4147,4.38,0.64,3.81,0.31
2.415,3.65,-0.01,3.58,0.29
2.416,3.6,0.23,3.67,0.24
2.417,3.03,NaN,3.62,0.22
2.417,3.68,0.09,3.62,0.21
2.4184,4.16,0.57,3.61,0.21
2.419,3.62,-0.05,3.68,0.17
2.42,3.55,0.23,3.63,0.19
2.421,3.4,0.02,3.64,0.18
2.421,3.44,NaN,3.57,0.25
2.4211,4.2,0.5,3.52,0.21
2.422,3.26,NaN,3.54,0.26
2.423,3.29,0.1,3.45,NaN
2.424,3.53,0.17,3.32,0.06
2.425,2.99,NaN,3.45,0.24
2.427,3.51,-0.08,3.41,0.28
2.4275,3.93,0.75,3.43,0.24
2.428,3.11,NaN,3.53,NaN
2.428,3.63,0.04,3.58,0.42
2.43,3.47,NaN,3.49,0.13
2.4308,3.74,0.47,3.61,0.07
2.431,3.48,-0.12,3.62,0.08
2.432,3.72,-0.1,3.7,NaN
2.434,3.68,NaN,3.64,-0.11
2.434,3.9,NaN,3.72,-0.14
2.435,3.42,-0.11,3.72,0.19
2.436,3.89,-0.22,3.66,0.09
2.4372,3.71,0.89,3.59,0.06
2.438,3.38,-0.2,3.67,0.1
2.44,3.55,-0.08,3.68,0.09
2.44,3.82,NaN,3.72,-0.29
2.44,3.94,-0.27,3.79,-0.34
2.442,3.93,-0.6,3.88,-0.38
2.443,3.72,-0.4,3.93,-0.46
2.444,3.98,-0.24,3.79,-0.2
2.445,4.08,-0.8,3.91,-0.1
2.4451,3.26,1.05,3.81,0.27
2.446,4.52,NaN,3.86,0.18
2.4468,3.23,1.07,3.84,0.33
2.447,4.21,-0.59,4.03,0.09
2.448,3.99,-0.21,3.82,0.03
2.448,4.18,NaN,3.97,-0.36
2.449,3.47,-0.14,3.99,-0.28
2.45,4.02,-0.49,3.95,-0.25
2.451,4.29,NaN,3.94,-0.36
2.452,3.8,-0.12,4.04,-0.51
2.452,4.1,-0.7,3.92,-0.51
2.454,4.01,-0.72,3.83,-0.56
2.455,3.42,NaN,3.78,-0.51
2.455,3.84,-0.68,3.66,-0.11
2.456,3.53,0.05,3.62,-0.1
2.4564,3.48,0.92,3.74,0.09
2.459,3.85,-0.68,3.65,0.26
2.4596,3.99,0.83,3.64,0.31
2.46,3.41,0.16,3.72,-0.05
2.46,3.47,NaN,3.71,0.01
2.46,3.85,-0.49,3.74,-0.14
2.462,3.82,-0.44,3.68,-0.24
2.4628,4.13,0.2,3.77,-0.32
2.463,3.15,NaN,3.68,-0.17
2.463,3.92,-0.56,3.65,-0.18
2.464,3.39,0.14,3.43,-0.31
2.465,3.67,-0.51,3.63,-0.27
2.466,3,NaN,3.55,-0.13
2.466,4.15,-0.13,3.56,-0.17
2.467,3.55,-0.02,3.44,-0.05
2.468,3.41,-0.01,3.5,-0.05
2.469,3.07,NaN,3.33,-0.07
2.469,3.34,-0.04,3.3,-0.06
2.47,3.29,-0.19,3.32,-0.11
2.472,3.38,0.01,3.52,0.03
2.472,3.54,-0.2,3.55,0.04
2.4725,4.03,0.55,3.53,0.04
2.473,3.49,NaN,3.52,0.05
2.474,3.21,-0.21,3.51,0.17
2.476,3.32,NaN,3.46,-0.28
2.476,3.52,NaN,3.49,NaN
2.476,3.76,-0.34,3.58,-0.25
2.477,3.62,NaN,3.67,NaN
2.477,3.67,-0.15,3.71,0.14
2.477,3.79,NaN,3.7,0.61
2.4772,3.71,0.92,3.71,0.37
2.4789,3.71,1.07,3.76,0.31
2.48,3.67,-0.35,3.79,0.12
2.48,3.9,-0.41,3.83,-0.14
2.482,3.97,-0.61,3.9,-0.51
2.484,3.9,-0.39,3.86,-0.26
2.484,4.07,-0.78,3.91,-0.31
2.4849,3.45,0.92,3.89,-0.26
2.486,4.16,-0.67,3.94,-0.33
2.488,3.86,-0.36,3.78,-0.02
2.488,4.16,-0.77,3.9,-0.37
2.4885,3.28,0.78,3.94,-0.3
2.49,4.03,-0.84,3.95,-0.04
2.49,4.39,NaN,3.82,0.12
2.4917,3.91,0.68,3.96,-0.23
2.492,3.51,-0.14,3.88,-0.03
2.493,3.96,-0.62,3.69,NaN
2.494,3.65,NaN,3.6,-0.29
2.496,3.41,NaN,3.67,-0.43
2.496,3.46,-0.12,3.76,-0.27
2.496,3.86,-0.55,3.75,NaN
2.4981,4.42,-0.15,3.85,-0.35
2.499,3.6,NaN,3.83,-0.35
2.499,3.92,-0.6,3.92,-0.21
2.5,3.37,-0.1,3.74,-0.18
2.5013,4.31,0.03,3.68,NaN
2.502,3.5,-0.03,3.59,-0.08
2.504,3.32,NaN,3.78,-0.09
2.504,3.45,-0.21,3.53,-0.13
2.5041,4.3,-0.16,3.51,-0.22
2.506,3.06,NaN,3.59,-0.27
2.508,3.41,-0.29,3.71,-0.09
2.508,3.71,-0.43,3.56,-0.16
2.5092,4.08,0.53,3.67,NaN
2.511,3.56,-0.46,3.82,0.05
2.511,3.59,NaN,3.83,0.03
2.511,4.16,0.56,3.75,-0.24
2.512,3.77,-0.52,3.8,0.05
2.514,3.69,-0.55,3.81,NaN
2.5146,3.79,0.72,3.73,-0.22
2.516,3.66,NaN,3.69,0.14
2.516,3.74,-0.52,3.71,0.37
2.5169,3.56,0.9,3.73,-0.1
2.517,3.79,NaN,3.78,-0.23
2.517,3.88,-0.69,3.7,0.2
2.52,3.92,-0.6,3.79,-0.22
2.5206,3.35,1.18,3.91,NaN
2.522,4.03,-0.78,3.96,-0.26
2.522,4.39,NaN,4.01,-0.3
2.523,4.1,-0.86,4.14,-0.74
2.523,4.18,-0.72,4.16,-0.74
2.524,4,-0.58,4.1,-0.74
2.524,4.12,-0.79,4.12,-0.71
2.525,4.09,-0.74,4.1,-0.74
2.525,4.21,NaN,4.08,-0.72
2.526,4.09,-0.85,4.08,-0.72
2.528,3.91,-0.51,4.13,-0.71
2.528,4.09,-0.77,4.1,-0.72
2.528,4.34,NaN,4.09,-0.73
2.529,4.06,-0.74,3.98,-0.36
2.53,4.05,-0.89,3.94,-0.3
2.5302,3.38,0.98,3.84,-0.31
2.531,3.85,-0.55,3.81,-0.2
2.532,3.87,-0.33,3.8,-0.19
2.532,3.92,NaN,4.02,-0.57
2.532,3.97,-0.84,4.02,-0.61
2.532,4.5,NaN,4.04,-0.71
2.533,3.83,-0.66,4,-0.67
2.534,3.97,-0.64,3.97,-0.53
2.536,3.71,-0.53,3.78,-0.64
2.536,3.83,-0.27,3.72,-0.61
2.537,3.56,-1.11,3.62,-0.5
2.538,3.53,-0.48,3.56,-0.48
2.539,3.49,-0.1,3.54,-0.48
2.54,3.41,-0.45,3.53,-0.05
2.54,3.7,-0.25,3.45,-0.04
2.5413,3.51,1.05,3.48,0.18
2.542,3.16,-0.45,3.43,0.24
2.543,3.61,0.99,3.36,0.37
2.544,3.18,-0.13,3.36,0.09
2.544,3.36,NaN,3.36,0.19
2.544,3.51,-0.04,3.31,0.19
2.546,3.13,-0.05,3.37,0.19
2.5467,3.37,0.99,3.37,0.16
2.547,3.47,-0.12,3.29,0.21
2.548,3.35,0.02,3.3,0.3
2.549,3.14,NaN,3.36,-0.05
2.549,3.16,NaN,3.32,0.3
2.549,3.66,-0.06,3.3,0.29
2.5495,3.28,0.94,3.39,0.2
2.552,3.26,-0.01,3.43,0.36
2.552,3.6,-0.06,3.39,0.47
2.5527,3.35,1,3.45,0.17
2.555,3.46,NaN,3.44,0.17
2.555,3.57,-0.25,3.41,NaN
2.556,3.24,-0.03,3.5,-0.11
2.557,3.44,-0.06,3.47,NaN
2.557,3.8,NaN,3.45,-0.04
2.559,3.32,NaN,3.45,0.5
2.559,3.47,NaN,3.41,0.54
2.5591,3.23,1.06,3.39,NaN
2.56,3.24,0.02,3.39,0.71
2.562,3.67,NaN,3.38,0.47
2.5623,3.33,1.05,3.4,0.21
2.563,3.45,-0.25,3.41,0.46
2.564,3.31,0.04,3.37,0.34
2.5655,3.31,1,3.37,0.12
2.566,3.46,-0.16,3.42,0.22
2.568,3.32,0,3.48,0.44
2.568,3.71,NaN,3.5,0.16
2.5687,3.59,0.94,3.46,0.27
2.569,3.44,-0.12,3.45,0.27
2.571,3.25,NaN,3.38,0.15
2.572,3.28,-0.02,3.36,-0.11
2.572,3.32,-0.2,3.4,0.04
2.573,3.52,NaN,3.42,-0.04
2.5734,3.61,0.33,3.57,-0.01
2.574,3.39,-0.28,3.6,0.04
2.5751,4.02,0.12,3.51,NaN
2.576,3.46,-0.02,3.43,-0.05
2.577,3.08,NaN,3.51,0.18
2.577,3.18,-0.03,3.35,0.2
2.5788,3.8,0.64,3.3,0.18
2.58,3.22,NaN,3.4,0.13
2.58,3.22,-0.06,3.52,0.29
2.58,3.58,-0.02,3.41,0.13
2.5816,3.77,0.59,3.46,0.12
2.583,3.27,0.02,3.46,0.17
2.584,3.48,0.09,3.49,0.33
2.585,3.22,NaN,3.38,0.18
2.5855,3.72,0.61,3.4,0.22
2.586,3.2,-0.02,3.36,0.15
2.588,3.41,0.18,3.45,0.33
2.589,3.25,-0.17,3.37,0.16
2.5893,3.65,1.03,3.42,0.18
2.592,3.33,-0.2,3.42,0.3
2.592,3.44,0.04,3.42,0.31
2.5932,3.41,0.82,3.39,0.05
2.594,3.28,-0.15,3.43,0.06
